,team_home,team_away,bet_type,outcome,odd,percentage
4108,Sheffield United,West Ham United,Score exact multichance,Match nul,3.25,0
4109,Sheffield United,West Ham United,Les 2 équipes marquent,Oui,1.68,99
4110,Sheffield United,West Ham United,Les 2 équipes marquent,Non,1.96,1
4111,Sheffield United,West Ham United,Écart de buts|Sheffield United gagne par au moins 2 buts d'écart,Oui,7.75,0
4112,Sheffield United,West Ham United,Écart de buts|Sheffield United gagne par au moins 2 buts d'écart,Non,1.05,100
4113,Sheffield United,West Ham United,Écart de buts|West Ham gagne par au moins 2 buts d'écart,Non,1.28,0
4114,Sheffield United,West Ham United,Écart de buts|West Ham gagne par au moins 2 buts d'écart,Oui,3.05,0
4115,Sheffield United,West Ham United,Écart de buts|West Ham gagne par au moins 3 buts d'écart,Non,1.08,100
4116,Sheffield United,West Ham United,Écart de buts|West Ham gagne par au moins 3 buts d'écart,Oui,6.25,0
4117,Sheffield United,West Ham United,Écart de buts (handicap),Sheffield United +2.5,1.08,100
4118,Sheffield United,West Ham United,Écart de buts (handicap),West Ham -2.5,6.25,0
4119,Sheffield United,West Ham United,Nombre de buts,Plus de 5,10.0,0
4120,Sheffield United,West Ham United,Nombre de buts,Moins de 5,1.06,0
4121,Sheffield United,West Ham United,Vainqueur (remboursé si match nul),Sheffield United,2.65,0
4122,Sheffield United,West Ham United,Vainqueur (remboursé si match nul),West Ham,1.37,100
4123,Sheffield United,West Ham United,Équipe qui marque le 1er but,Sheffield United,2.35,0
4124,Sheffield United,West Ham United,Équipe qui marque le 1er but,Aucune,10.0,0
4125,Sheffield United,West Ham United,Équipe qui marque le 1er but,West Ham,1.58,0
4126,Sheffield United,West Ham United,Équipe qui marque le dernier but,Sheffield United,2.35,0
4127,Sheffield United,West Ham United,Équipe qui marque le dernier but,Aucune,10.0,0
4128,Sheffield United,West Ham United,Équipe qui marque le dernier but,West Ham,1.58,0
4129,Sheffield United,West Ham United,Mi-temps - Résultat,Sheffield United,3.9,0
4130,Sheffield United,West Ham United,Mi-temps - Résultat,Match nul,2.05,0
4131,Sheffield United,West Ham United,Mi-temps - Résultat,West Ham,2.3,0
4132,Sheffield United,West Ham United,Mi-temps - Score exact,0 - 0,2.75,0
4133,Sheffield United,West Ham United,Mi-temps - Score exact,1 - 1,7.0,0
4134,Sheffield United,West Ham United,Mi-temps - Score exact,2 - 2,50.0,0
4135,Sheffield United,West Ham United,Mi-temps - Score exact,1 - 0,5.4,0
4136,Sheffield United,West Ham United,Mi-temps - Score exact,2 - 0,19.0,0
4137,Sheffield United,West Ham United,Mi-temps - Score exact,2 - 1,25.0,0
4138,Sheffield United,West Ham United,Mi-temps - Score exact,0 - 1,3.75,0
4139,Sheffield United,West Ham United,Mi-temps - Score exact,0 - 2,8.5,0
4140,Sheffield United,West Ham United,Mi-temps - Score exact,1 - 2,17.0,0
4141,Sheffield United,West Ham United,Mi-temps - Score exact,Autre,13.0,0
4142,Sheffield United,West Ham United,Mi-temps - Nombre de buts,Plus de 3,17.0,0
4143,Sheffield United,West Ham United,Mi-temps - Nombre de buts,Moins de 3,1.02,100
4144,Sheffield United,West Ham United,Mi-temps - Écart de buts (handicap),Sheffield United +1,1.12,0
4145,Sheffield United,West Ham United,Mi-temps - Écart de buts (handicap),West Ham -1,4.9,0
4146,Sheffield United,West Ham United,Minute du 1er but (10 min),1-10,4.1,0
4147,Sheffield United,West Ham United,Minute du 1er but (10 min),11-20,4.3,0
4148,Sheffield United,West Ham United,Minute du 1er but (10 min),21-30,5.2,0
4149,Sheffield United,West Ham United,Minute du 1er but (10 min),31-40,6.5,0
4150,Sheffield United,West Ham United,Minute du 1er but (10 min),41-50,7.25,0
4151,Sheffield United,West Ham United,Minute du 1er but (10 min),51-60,9.5,0
4152,Sheffield United,West Ham United,Minute du 1er but (10 min),61-70,12.5,0
4153,Sheffield United,West Ham United,Minute du 1er but (10 min),71-80,17.0,0
4154,Sheffield United,West Ham United,Minute du 1er but (10 min),81-90,17.0,0
4155,Sheffield United,West Ham United,Minute du 1er but (10 min),Aucun,10.0,0
4156,Sheffield United,West Ham United,Minute du 1er but (15 min),1-15,2.9,0
4157,Sheffield United,West Ham United,Minute du 1er but (15 min),16-30,3.55,0
4158,Sheffield United,West Ham United,Minute du 1er but (15 min),31-45,4.4,0
4159,Sheffield United,West Ham United,Minute du 1er but (15 min),46-60,6.75,0
4160,Sheffield United,West Ham United,Minute du 1er but (15 min),61-75,9.0,0
4161,Sheffield United,West Ham United,Minute du 1er but (15 min),76-90,12.0,0
4162,Sheffield United,West Ham United,Minute du 1er but (15 min),Aucun,10.0,0
4163,Sheffield United,West Ham United,Nombre exact de buts,0,10.0,0
4164,Sheffield United,West Ham United,Nombre exact de buts,1,4.6,0
4165,Sheffield United,West Ham United,Nombre exact de buts,2,3.4,0
4166,Sheffield United,West Ham United,Nombre exact de buts,3,3.75,0
4167,Sheffield United,West Ham United,Nombre exact de buts,4,4.9,0
4168,Sheffield United,West Ham United,Nombre exact de buts,5,8.0,0
4169,Sheffield United,West Ham United,Nombre exact de buts,6,16.0,0
4170,Sheffield United,West Ham United,Nombre exact de buts,7,36.0,0
4171,Sheffield United,West Ham United,Nombre exact de buts,8,65.0,0
4172,Sheffield United,West Ham United,Nombre exact de buts,9 ou plus,100.0,0
4173,Sheffield United,West Ham United,Nombre de buts (intervalle),0-1,3.5,0
4174,Sheffield United,West Ham United,Nombre de buts (intervalle),2-3,1.9,0
4175,Sheffield United,West Ham United,Nombre de buts (intervalle),4-6,3.0,0
4176,Sheffield United,West Ham United,Nombre de buts (intervalle),7 et plus,27.0,0
4177,Sheffield United,West Ham United,Nombre de buts de Sheffield United,"Plus de 3,5",26.0,0
4178,Sheffield United,West Ham United,Nombre de buts de Sheffield United,"Moins de 3,5",1.01,100
4179,Sheffield United,West Ham United,Nombre de buts de West Ham,"Plus de 4,5",22.0,0
4180,Sheffield United,West Ham United,Nombre de buts de West Ham,"Moins de 4,5",1.01,0
4181,Sheffield United,West Ham United,Nombre exact de buts de Sheffield United,0,2.5,0
4182,Sheffield United,West Ham United,Nombre exact de buts de Sheffield United,1,2.3,0
4183,Sheffield United,West Ham United,Nombre exact de buts de Sheffield United,2,4.0,0
4184,Sheffield United,West Ham United,Nombre exact de buts de Sheffield United,3 ou plus,7.5,0
4185,Sheffield United,West Ham United,Nombre exact de buts de West Ham,0,4.2,0
4186,Sheffield United,West Ham United,Nombre exact de buts de West Ham,1,2.7,0
4187,Sheffield United,West Ham United,Nombre exact de buts de West Ham,2,3.2,0
4188,Sheffield United,West Ham United,Nombre exact de buts de West Ham,3 ou plus,3.5,0
4189,Sheffield United,West Ham United,Nombre de buts de Sheffield United (intervalle),1-2,1.58,0
4190,Sheffield United,West Ham United,Nombre de buts de Sheffield United (intervalle),1-3,1.42,0
4191,Sheffield United,West Ham United,Nombre de buts de Sheffield United (intervalle),2-3,3.1,0
4192,Sheffield United,West Ham United,Nombre de buts de Sheffield United (intervalle),4 et plus,26.0,0
4193,Sheffield United,West Ham United,Nombre de buts de Sheffield United (intervalle),0,2.5,0
4194,Sheffield United,West Ham United,Nombre de buts de West Ham (intervalle),1-2,1.56,0
4195,Sheffield United,West Ham United,Nombre de buts de West Ham (intervalle),1-3,1.28,0
4196,Sheffield United,West Ham United,Nombre de buts de West Ham (intervalle),2-3,2.1,0
4197,Sheffield United,West Ham United,Nombre de buts de West Ham (intervalle),4 et plus,7.75,0
4198,Sheffield United,West Ham United,Nombre de buts de West Ham (intervalle),0,4.2,0
4199,Sheffield United,West Ham United,Mi-temps/Fin de match,West Ham/West Ham,2.8,0
4200,Sheffield United,West Ham United,Mi-temps/Fin de match,Match nul/West Ham,4.5,0
4201,Sheffield United,West Ham United,Mi-temps/Fin de match,Match nul/Match nul,5.0,0
4202,Sheffield United,West Ham United,Mi-temps/Fin de match,Sheffield United/Sheffield United,5.9,0
4203,Sheffield United,West Ham United,Mi-temps/Fin de match,Match nul/Sheffield United,7.75,0
4204,Sheffield United,West Ham United,Mi-temps/Fin de match,West Ham/Match nul,12.5,0
4205,Sheffield United,West Ham United,Mi-temps/Fin de match,Sheffield United/Match nul,13.0,0
4206,Sheffield United,West Ham United,Mi-temps/Fin de match,Sheffield United/West Ham,21.0,0
4207,Sheffield United,West Ham United,Mi-temps/Fin de match,West Ham/Sheffield United,32.0,0
4208,Sheffield United,West Ham United,Marge de victoire,Sheffield United gagne d'au moins 3 buts d'écart,24.0,0
4209,Sheffield United,West Ham United,Marge de victoire,Sheffield United gagne par exactement 2 buts d'écart,10.5,0
4210,Sheffield United,West Ham United,Marge de victoire,Sheffield United gagne par exactement 1 but d'écart,5.1,0
4211,Sheffield United,West Ham United,Marge de victoire,Match nul,3.25,0
4212,Sheffield United,West Ham United,Marge de victoire,West Ham gagne par exactement 1 but d'écart,3.55,0
4213,Sheffield United,West Ham United,Marge de victoire,West Ham gagne par exactement 2 buts d'écart,4.9,0
4214,Sheffield United,West Ham United,Marge de victoire,West Ham gagne d'au moins 3 buts d'écart,6.25,0
4215,Sheffield United,West Ham United,Résultat et nombre de buts,"West Ham et moins de 4,5",2.1,0
4216,Sheffield United,West Ham United,Résultat et nombre de buts,"Match nul et moins de 4,5",3.4,0
4217,Sheffield United,West Ham United,Résultat et nombre de buts,"Sheffield United et moins de 4,5",4.0,0
4218,Sheffield United,West Ham United,Résultat et nombre de buts,"West Ham et plus de 4,5",7.5,0
4219,Sheffield United,West Ham United,Résultat et nombre de buts,"Sheffield United et plus de 4,5",17.0,0
4220,Sheffield United,West Ham United,Résultat et nombre de buts,"Match nul et plus de 4,5",42.0,0
4221,Sheffield United,West Ham United,Résultat et les deux équipes marquent,West Ham et non,3.1,0
4222,Sheffield United,West Ham United,Résultat et les deux équipes marquent,West Ham et oui,3.5,0
4223,Sheffield United,West Ham United,Résultat et les deux équipes marquent,Match nul et oui,4.1,0
4224,Sheffield United,West Ham United,Résultat et les deux équipes marquent,Sheffield United et non,6.25,0
4225,Sheffield United,West Ham United,Résultat et les deux équipes marquent,Sheffield United et oui,6.25,0
4226,Sheffield United,West Ham United,Résultat et les deux équipes marquent,Match nul et non,10.0,0
4227,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,West Ham marque et West Ham gagne,2.0,0
4228,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,Sheffield United marque et Sheffield United gagne,4.0,0
4229,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,Sheffield United marque et match nul,7.5,0
4230,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,West Ham marque et match nul,7.5,0
4231,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,Sheffield United marque et West Ham gagne,9.5,0
4232,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,Aucun but,10.0,0
4233,Sheffield United,West Ham United,Équipe qui marque le 1er but et résultat,West Ham marque et Sheffield United gagne,17.0,0
4234,Sheffield United,West Ham United,Double chance et nombre de buts,"West Ham/match nul et moins de 4,5",1.4,0
4235,Sheffield United,West Ham United,Double chance et nombre de buts,"Sheffield United/West Ham et moins de 4,5",1.49,0
4236,Sheffield United,West Ham United,Double chance et nombre de buts,"Sheffield United/match nul et moins de 4,5",1.96,0
4237,Sheffield United,West Ham United,Double chance et nombre de buts,"Sheffield United/West Ham et plus de 4,5",5.6,0
4238,Sheffield United,West Ham United,Double chance et nombre de buts,"West Ham/match nul et plus de 4,5",6.75,0
4239,Sheffield United,West Ham United,Double chance et nombre de buts,"Sheffield United/match nul et plus de 4,5",13.0,0
4240,Sheffield United,West Ham United,Double chance et les deux équipes marquent,West Ham/match nul et oui,2.05,0
4241,Sheffield United,West Ham United,Double chance et les deux équipes marquent,Sheffield United/West Ham et non,2.2,0
4242,Sheffield United,West Ham United,Double chance et les deux équipes marquent,Sheffield United/West Ham et oui,2.4,0
4243,Sheffield United,West Ham United,Double chance et les deux équipes marquent,West Ham/match nul et non,2.5,0
4244,Sheffield United,West Ham United,Double chance et les deux équipes marquent,Sheffield United/match nul et oui,2.75,0
4245,Sheffield United,West Ham United,Double chance et les deux équipes marquent,Sheffield United/match nul et non,4.2,0
4246,Sheffield United,West Ham United,Quelle équipe va marquer ?,Aucune,10.0,0
4247,Sheffield United,West Ham United,Quelle équipe va marquer ?,Seulement Sheffield United,6.25,0
4248,Sheffield United,West Ham United,Quelle équipe va marquer ?,Seulement West Ham,3.1,0
4249,Sheffield United,West Ham United,Quelle équipe va marquer ?,Les deux équipes,1.64,0
4250,Sheffield United,West Ham United,Sheffield United garde sa cage inviolée,Oui,4.2,0
4251,Sheffield United,West Ham United,Sheffield United garde sa cage inviolée,Non,1.16,0
4252,Sheffield United,West Ham United,West Ham garde sa cage inviolée,Oui,2.5,0
4253,Sheffield United,West Ham United,West Ham garde sa cage inviolée,Non,1.38,0
4254,Sheffield United,West Ham United,Sheffield United gagne sans concéder de but,Oui,6.25,0
4255,Sheffield United,West Ham United,Sheffield United gagne sans concéder de but,Non,1.08,0
4256,Sheffield United,West Ham United,West Ham gagne sans concéder de but,Oui,3.1,0
4257,Sheffield United,West Ham United,West Ham gagne sans concéder de but,Non,1.27,0
4258,Sheffield United,West Ham United,Sheffield United gagne une des mi-temps,Oui,2.2,0
4259,Sheffield United,West Ham United,Sheffield United gagne une des mi-temps,Non,1.49,0
4260,Sheffield United,West Ham United,West Ham gagne une des mi-temps,Oui,1.42,0
4261,Sheffield United,West Ham United,West Ham gagne une des mi-temps,Non,2.35,0
4262,Sheffield United,West Ham United,Sheffield United gagne les deux mi-temps,Oui,14.5,0
4263,Sheffield United,West Ham United,Sheffield United gagne les deux mi-temps,Non,1.02,0
4264,Sheffield United,West Ham United,West Ham gagne les deux mi-temps,Oui,4.9,0
4265,Sheffield United,West Ham United,West Ham gagne les deux mi-temps,Non,1.12,0
4266,Sheffield United,West Ham United,Sheffield United marque dans les deux mi-temps,Oui,4.5,0
4267,Sheffield United,West Ham United,Sheffield United marque dans les deux mi-temps,Non,1.14,0
4268,Sheffield United,West Ham United,West Ham marque dans les deux mi-temps,Oui,2.65,0
4269,Sheffield United,West Ham United,West Ham marque dans les deux mi-temps,Non,1.34,0
4270,Sheffield United,West Ham United,Mi-temps - Double chance,Sheffield United ou match nul,1.45,0
4271,Sheffield United,West Ham United,Mi-temps - Double chance,Sheffield United ou West Ham,1.54,0
4272,Sheffield United,West Ham United,Mi-temps - Double chance,West Ham ou match nul,1.19,0
4273,Sheffield United,West Ham United,Mi-temps - Les 2 équipes marquent,Oui,4.1,0
4274,Sheffield United,West Ham United,Mi-temps - Les 2 équipes marquent,Non,1.17,100
4275,Sheffield United,West Ham United,Mi-temps - Nombre de buts de Sheffield United,"Plus de 2,5",42.0,0
4276,Sheffield United,West Ham United,Mi-temps - Nombre de buts de Sheffield United,"Moins de 2,5",1.0,0
4277,Sheffield United,West Ham United,Mi-temps - Nombre de buts de West Ham,"Plus de 2,5",17.0,0
4278,Sheffield United,West Ham United,Mi-temps - Nombre de buts de West Ham,"Moins de 2,5",1.02,0
4279,Sheffield United,West Ham United,Mi-temps - Nombre exact de buts,0,2.75,0
4280,Sheffield United,West Ham United,Mi-temps - Nombre exact de buts,1,2.4,0
4281,Sheffield United,West Ham United,Mi-temps - Nombre exact de buts,2,3.75,0
4282,Sheffield United,West Ham United,Mi-temps - Nombre exact de buts,3 ou plus,6.0,0
4283,Sheffield United,West Ham United,Mi-temps - Nombre de buts (intervalle),0,2.75,0
4284,Sheffield United,West Ham United,Mi-temps - Nombre de buts (intervalle),1-2,1.56,0
4285,Sheffield United,West Ham United,Mi-temps - Nombre de buts (intervalle),1-3,1.38,0
4286,Sheffield United,West Ham United,Mi-temps - Nombre de buts (intervalle),2-3,2.8,0
4287,Sheffield United,West Ham United,Mi-temps - Nombre de buts (intervalle),4 et plus,18.0,0
4288,Sheffield United,West Ham United,Mi-temps - Vainqueur (remboursé si match nul),Sheffield United,2.4,0
4289,Sheffield United,West Ham United,Mi-temps - Vainqueur (remboursé si match nul),West Ham,1.42,0
4290,Sheffield United,West Ham United,Mi-temps - Sheffield United gardera t-il sa cage inviolée ?,Oui,1.82,0
4291,Sheffield United,West Ham United,Mi-temps - Sheffield United gardera t-il sa cage inviolée ?,Non,1.72,0
4292,Sheffield United,West Ham United,Mi-temps - West Ham gardera t-il sa cage inviolée ?,Oui,1.45,0
4293,Sheffield United,West Ham United,Mi-temps - West Ham gardera t-il sa cage inviolée ?,Non,2.3,0
4294,Sheffield United,West Ham United,Mi-temps - Résultat et nombre de buts,"Match nul et moins de 1,5",2.75,0
4295,Sheffield United,West Ham United,Mi-temps - Résultat et nombre de buts,"West Ham et moins de 1,5",3.75,0
4296,Sheffield United,West Ham United,Mi-temps - Résultat et nombre de buts,"West Ham et plus de 1,5",4.9,0
4297,Sheffield United,West Ham United,Mi-temps - Résultat et nombre de buts,"Sheffield United et moins de 1,5",5.4,0
4298,Sheffield United,West Ham United,Mi-temps - Résultat et nombre de buts,"Match nul et plus de 1,5",6.5,0
4299,Sheffield United,West Ham United,Mi-temps - Résultat et nombre de buts,"Sheffield United et plus de 1,5",9.5,0
4300,Sheffield United,West Ham United,Mi-temps  - Double chance et les deux équipes marquent,West Ham/match nul et non,1.45,0
4301,Sheffield United,West Ham United,Mi-temps  - Double chance et les deux équipes marquent,Sheffield United/West Ham et non,1.76,0
4302,Sheffield United,West Ham United,Mi-temps  - Double chance et les deux équipes marquent,Sheffield United/match nul et non,1.82,0
4303,Sheffield United,West Ham United,Mi-temps  - Double chance et les deux équipes marquent,West Ham/match nul et oui,4.7,0
4304,Sheffield United,West Ham United,Mi-temps  - Double chance et les deux équipes marquent,Sheffield United/match nul et oui,5.3,0
4305,Sheffield United,West Ham United,Mi-temps  - Double chance et les deux équipes marquent,Sheffield United/West Ham et oui,8.5,0
4306,Sheffield United,West Ham United,Mi-temps avec le plus de buts,1re mi-temps,2.95,0
4307,Sheffield United,West Ham United,Mi-temps avec le plus de buts,Égalité,3.25,0
4308,Sheffield United,West Ham United,Mi-temps avec le plus de buts,2de mi-temps,1.9,0
4309,Tottenham Hotspur,Brentford,Résultat,Tottenham,1.56,100
4310,Tottenham Hotspur,Brentford,Résultat,Match nul,3.75,0
4311,Tottenham Hotspur,Brentford,Résultat,Brentford,4.2,0
4312,Tottenham Hotspur,Brentford,Double chance,Tottenham ou match nul,1.15,97
4313,Tottenham Hotspur,Brentford,Double chance,Tottenham ou Brentford,1.18,3
4314,Tottenham Hotspur,Brentford,Double chance,Brentford ou match nul,2.15,0
4315,Tottenham Hotspur,Brentford,Score exact,0 - 0,15.0,0
4316,Tottenham Hotspur,Brentford,Score exact,1 - 0,8.5,0
4317,Tottenham Hotspur,Brentford,Score exact,2 - 0,8.0,0
4318,Tottenham Hotspur,Brentford,Score exact,3 - 0,11.0,0
4319,Tottenham Hotspur,Brentford,Score exact,4 - 0,20.0,0
4320,Tottenham Hotspur,Brentford,Score exact,5 - 0,42.0,0
4321,Tottenham Hotspur,Brentford,Score exact,0 - 1,14.5,0
4322,Tottenham Hotspur,Brentford,Score exact,1 - 1,7.25,0
4323,Tottenham Hotspur,Brentford,Score exact,2 - 1,7.5,0
4324,Tottenham Hotspur,Brentford,Score exact,3 - 1,10.0,0
4325,Tottenham Hotspur,Brentford,Score exact,4 - 1,18.0,0
4326,Tottenham Hotspur,Brentford,Score exact,5 - 1,38.0,0
4327,Tottenham Hotspur,Brentford,Score exact,0 - 2,25.0,0
4328,Tottenham Hotspur,Brentford,Score exact,1 - 2,12.5,0
4329,Tottenham Hotspur,Brentford,Score exact,2 - 2,11.0,0
4330,Tottenham Hotspur,Brentford,Score exact,3 - 2,17.0,0
4331,Tottenham Hotspur,Brentford,Score exact,4 - 2,30.0,0
4332,Tottenham Hotspur,Brentford,Score exact,5 - 2,55.0,0
4333,Tottenham Hotspur,Brentford,Score exact,0 - 3,50.0,0
4334,Tottenham Hotspur,Brentford,Score exact,1 - 3,30.0,0
4335,Tottenham Hotspur,Brentford,Score exact,2 - 3,29.0,0
4336,Tottenham Hotspur,Brentford,Score exact,3 - 3,36.0,0
4337,Tottenham Hotspur,Brentford,Score exact,4 - 3,55.0,0
4338,Tottenham Hotspur,Brentford,Score exact,5 - 3,90.0,0
4339,Tottenham Hotspur,Brentford,Score exact,0 - 4,100.0,0
4340,Tottenham Hotspur,Brentford,Score exact,1 - 4,60.0,0
4341,Tottenham Hotspur,Brentford,Score exact,2 - 4,60.0,0
4342,Tottenham Hotspur,Brentford,Score exact,3 - 4,75.0,0
4343,Tottenham Hotspur,Brentford,Score exact,4 - 4,110.0,0
4344,Tottenham Hotspur,Brentford,Score exact,5 - 4,200.0,0
4345,Tottenham Hotspur,Brentford,Score exact,0 - 5,300.0,0
4346,Tottenham Hotspur,Brentford,Score exact,1 - 5,170.0,0
4347,Tottenham Hotspur,Brentford,Score exact,2 - 5,160.0,0
4348,Tottenham Hotspur,Brentford,Score exact,3 - 5,200.0,0
4349,Tottenham Hotspur,Brentford,Score exact,4 - 5,350.0,0
4350,Tottenham Hotspur,Brentford,Score exact,Autre,29.0,0
4351,Tottenham Hotspur,Brentford,Score exact multichance,1-0 ou 2-0 ou 3-0,3.6,0
4352,Tottenham Hotspur,Brentford,Score exact multichance,0-1 ou 0-2 ou 0-3,8.5,0
4353,Tottenham Hotspur,Brentford,Score exact multichance,4-0 ou 5-0 ou 6-0,13.5,0
4354,Tottenham Hotspur,Brentford,Score exact multichance,0-4 ou 0-5 ou 0-6,85.0,0
4355,Tottenham Hotspur,Brentford,Score exact multichance,2-1 ou 3-1 ou 4-1,4.0,0
4356,Tottenham Hotspur,Brentford,Score exact multichance,1-2 ou 1-3 ou 1-4,8.5,0
4357,Tottenham Hotspur,Brentford,Score exact multichance,3-2 ou 4-2 ou 4-3 ou 5-1,8.5,0
4358,Tottenham Hotspur,Brentford,Score exact multichance,2-3 ou 2-4 ou 3-4 ou 1-5,20.0,0
4359,Tottenham Hotspur,Brentford,Score exact multichance,Autre victoire à domicile,23.0,0
4360,Tottenham Hotspur,Brentford,Score exact multichance,Autre victoire à l'extérieur,80.0,0
4361,Tottenham Hotspur,Brentford,Score exact multichance,Match nul,3.7,0
4362,Tottenham Hotspur,Brentford,Les 2 équipes marquent,Oui,1.54,100
4363,Tottenham Hotspur,Brentford,Les 2 équipes marquent,Non,2.2,0
4364,Tottenham Hotspur,Brentford,Écart de buts|Tottenham gagne par au moins 3 buts d'écart,Oui,4.3,82
4365,Tottenham Hotspur,Brentford,Écart de buts|Tottenham gagne par au moins 3 buts d'écart,Non,1.15,18
4366,Tottenham Hotspur,Brentford,Écart de buts|Tottenham gagne par au moins 2 buts d'écart,Oui,2.35,100
4367,Tottenham Hotspur,Brentford,Écart de buts|Tottenham gagne par au moins 2 buts d'écart,Non,1.42,0
4368,Tottenham Hotspur,Brentford,Écart de buts|Brentford gagne par au moins 2 buts d'écart,Non,1.04,100
4369,Tottenham Hotspur,Brentford,Écart de buts|Brentford gagne par au moins 2 buts d'écart,Oui,9.0,0
4370,Tottenham Hotspur,Brentford,Écart de buts (handicap),Tottenham +1.5,1.04,0
4371,Tottenham Hotspur,Brentford,Écart de buts (handicap),Brentford -1.5,9.0,0
4372,Tottenham Hotspur,Brentford,Nombre de buts,Plus de 5,6.25,0
4373,Tottenham Hotspur,Brentford,Nombre de buts,Moins de 5,1.11,0
4374,Tottenham Hotspur,Brentford,Vainqueur (remboursé si match nul),Tottenham,1.25,100
4375,Tottenham Hotspur,Brentford,Vainqueur (remboursé si match nul),Brentford,3.25,0
4376,Tottenham Hotspur,Brentford,Équipe qui marque le 1er but,Tottenham,1.47,100
4377,Tottenham Hotspur,Brentford,Équipe qui marque le 1er but,Aucune,15.0,0
4378,Tottenham Hotspur,Brentford,Équipe qui marque le 1er but,Brentford,2.5,0
4379,Tottenham Hotspur,Brentford,Équipe qui marque le dernier but,Tottenham,1.47,0
4380,Tottenham Hotspur,Brentford,Équipe qui marque le dernier but,Aucune,15.0,0
4381,Tottenham Hotspur,Brentford,Équipe qui marque le dernier but,Brentford,2.5,0
4382,Tottenham Hotspur,Brentford,Mi-temps - Résultat,Tottenham,2.0,0
4383,Tottenham Hotspur,Brentford,Mi-temps - Résultat,Match nul,2.3,0
4384,Tottenham Hotspur,Brentford,Mi-temps - Résultat,Brentford,4.1,0
4385,Tottenham Hotspur,Brentford,Mi-temps - Score exact,0 - 0,3.35,0
4386,Tottenham Hotspur,Brentford,Mi-temps - Score exact,1 - 1,6.5,0
4387,Tottenham Hotspur,Brentford,Mi-temps - Score exact,2 - 2,42.0,0
4388,Tottenham Hotspur,Brentford,Mi-temps - Score exact,1 - 0,3.7,0
4389,Tottenham Hotspur,Brentford,Mi-temps - Score exact,2 - 0,7.0,0
4390,Tottenham Hotspur,Brentford,Mi-temps - Score exact,2 - 1,13.0,0
4391,Tottenham Hotspur,Brentford,Mi-temps - Score exact,0 - 1,6.0,0
4392,Tottenham Hotspur,Brentford,Mi-temps - Score exact,0 - 2,21.0,0
4393,Tottenham Hotspur,Brentford,Mi-temps - Score exact,1 - 2,23.0,0
4394,Tottenham Hotspur,Brentford,Mi-temps - Score exact,Autre,9.0,0
4395,Tottenham Hotspur,Brentford,Mi-temps - Nombre de buts,Plus de 3,11.0,0
4396,Tottenham Hotspur,Brentford,Mi-temps - Nombre de buts,Moins de 3,1.03,0
4397,Tottenham Hotspur,Brentford,Mi-temps - Écart de buts (handicap),Tottenham 0,1.32,0
4398,Tottenham Hotspur,Brentford,Mi-temps - Écart de buts (handicap),Brentford 0,2.75,0
4399,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),1-10,3.65,0
4400,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),11-20,4.0,0
4401,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),21-30,5.0,0
4402,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),31-40,6.25,0
4403,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),41-50,7.5,0
4404,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),51-60,10.5,0
4405,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),61-70,14.5,0
4406,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),71-80,20.0,0
4407,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),81-90,21.0,0
4408,Tottenham Hotspur,Brentford,Minute du 1er but (10 min),Aucun,15.0,0
4409,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),1-15,2.55,0
4410,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),16-30,3.35,0
4411,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),31-45,4.4,0
4412,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),46-60,7.25,0
4413,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),61-75,10.5,0
4414,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),76-90,15.0,0
4415,Tottenham Hotspur,Brentford,Minute du 1er but (15 min),Aucun,15.0,0
4416,Tottenham Hotspur,Brentford,Nombre exact de buts,0,15.0,0
4417,Tottenham Hotspur,Brentford,Nombre exact de buts,1,5.9,0
4418,Tottenham Hotspur,Brentford,Nombre exact de buts,2,3.85,0
4419,Tottenham Hotspur,Brentford,Nombre exact de buts,3,3.75,0
4420,Tottenham Hotspur,Brentford,Nombre exact de buts,4,4.3,0
4421,Tottenham Hotspur,Brentford,Nombre exact de buts,5,6.5,0
4422,Tottenham Hotspur,Brentford,Nombre exact de buts,6,10.5,0
4423,Tottenham Hotspur,Brentford,Nombre exact de buts,7,22.0,0
4424,Tottenham Hotspur,Brentford,Nombre exact de buts,8,46.0,0
4425,Tottenham Hotspur,Brentford,Nombre exact de buts,9 ou plus,60.0,0
